output_dir,experiment_name,order_mode,learning_rate,epochs,max_train_examples,optimizer,model,batch_size,momentum,weight_decay,epoch,seed,seed_count,train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,test_loss_mean,test_loss_std,test_accuracy_mean,test_accuracy_std,grad_norm_mean_mean,grad_norm_mean_std,grad_norm_std_mean,grad_norm_std_std,grad_cosine_mean_mean,grad_cosine_mean_std,grad_cosine_std_mean,grad_cosine_std_std,epoch_time_sec_mean,epoch_time_sec_std
results_v3_main,results_v3_main,curriculum_hard,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,2,"0,1,2",3,0.5606410427615512,0.039641852664486915,0.8021666666666668,0.013059702651030547,1.0185715037663778,0.11805143919605446,0.7910333333333334,0.014697732251382687,1.327705939610799,0.04902440942492553,1.5765467087427776,0.2702066595855056,0.307958722114563,0.04459848697508255,0.33935221036275226,0.0229938757242803,9.437341292699179,0.027313865489471185
results_v3_main,results_v3_main,curriculum_hard,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,3,"0,1,2",3,0.4530058484280055,0.01794611964724236,0.8402,0.005525169680652339,0.8882915645281474,0.030639858285916848,0.7975,0.007233256528010091,1.0725913047790527,0.06669433467816968,0.8828205664952596,0.0858050219969323,0.2887051502863566,0.013074190443090388,0.31658904751141864,0.010960978859683813,9.409773508707682,0.08872209873183842
results_v3_main,results_v3_main,curriculum_hard,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,4,"0,1,2",3,0.39685869457169903,0.013067930097463865,0.8598333333333333,0.005919529823671212,0.7859199947039287,0.06759337070752654,0.8150333333333334,0.0130008974049229,0.9486295183499655,0.059450103052404286,0.7001487612724304,0.1424184746053438,0.2718151559432347,0.03417246572250952,0.3108202616373698,0.012825432613068578,9.479371627171835,0.10850839796373041
results_v3_main,results_v3_main,curriculum_hard,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,5,"0,1,2",3,0.3506326633962104,0.009542427904322755,0.8745333333333333,0.004666458328682841,0.7266170400937398,0.06513550793442198,0.8276333333333333,0.014985771028990553,0.8542734185854594,0.05575454477538084,0.527915378411611,0.046760789001302414,0.2568762699762979,0.030775393051989404,0.3073585828145345,0.00638597483749026,9.456667423248291,0.015269138996498817
results_v3_main,results_v3_main,curriculum_hard,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,6,"0,1,2",3,0.32075852002305133,0.013551502070285472,0.8837999999999999,0.004359759167660561,0.7073084884643555,0.05622868105193539,0.8303666666666666,0.009376744282176698,0.8177610834439596,0.02735190239277354,0.5070753395557404,0.06203054070457544,0.23159583906332648,0.026415216995022858,0.3026230136553446,0.010397855693698756,9.449450651804606,0.06430313702846789
results_v3_main,results_v3_main,curriculum_hard,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,7,"0,1,2",3,0.31971565276837105,0.012543432593631039,0.886,0.004576297630180982,0.6995978583335877,0.01075826027349135,0.8330666666666667,0.002081665999466097,0.8528309861818949,0.0352675845100632,0.5143885612487793,0.03783636707466817,0.2684492866198222,0.018727487549480754,0.29451339443524677,0.009737545700311316,9.503029346466064,0.14548109543632942
results_v3_main,results_v3_main,curriculum_hard,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,8,"0,1,2",3,0.2867960338805569,0.01632696108800914,0.8962833333333333,0.004658951956538428,0.6438408866564432,0.016157274539624455,0.8435,0.0026057628441590363,0.7820913195610046,0.03612357318652421,0.42239667971928907,0.015930480837552725,0.21779659887154892,0.02388227446523352,0.2869566281636556,0.01268147258391538,9.45005997021993,0.047324821736486215
results_v3_main,results_v3_main,curriculum_hard,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,9,"0,1,2",3,0.27311193700180153,0.007122003053623221,0.9014166666666666,0.0017409288708426548,0.6311159086227417,0.029207257441884973,0.8462999999999999,0.0019078784028338193,0.7907961209615072,0.04637145966774762,0.4165735940138499,0.019412102137203062,0.22814272840817765,0.07293005388833558,0.28601753711700434,0.013049919894497799,9.453527847925821,0.0574112437493624
results_v3_main,results_v3_main,curriculum_hard,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,10,"0,1,2",3,0.2516621201310045,0.00668223363551742,0.9088166666666666,0.001858314648635579,0.6324676365852356,0.009543231060366003,0.8511666666666667,0.0006110100926607931,0.7705071568489075,0.03145292185023607,0.38478323817253113,0.01953763152837291,0.21750504771868387,0.05513534415174481,0.2565477242072423,0.026740660717158228,9.456081708272299,0.11806961526921007
results_v3_main,results_v3_main,fixed_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,1,"0,1,2",3,0.7573827349503836,0.035085080369212984,0.73515,0.011171839597846065,0.46072697625160214,0.03276258672134353,0.8305000000000001,0.014118427674496885,1.5556928316752117,0.11431914120175836,1.5291033585866292,0.30056435744310456,0.28440770010153454,0.06623542896614908,0.3091430862744649,0.016055548434178408,9.916089137395224,0.15276220933652496
results_v3_main,results_v3_main,fixed_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,2,"0,1,2",3,0.36084626009464266,0.008236532584953025,0.8686666666666666,0.0020520315137280915,0.38742155813376106,0.041741827957458205,0.8571,0.017433014656105816,0.9425560434659322,0.047187672639897725,0.24265184005101517,0.025407632760803992,0.20215996603171027,0.0218666944506972,0.2568227599064509,0.012691128132133609,9.423308849334717,0.0810948411725821
results_v3_main,results_v3_main,fixed_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,3,"0,1,2",3,0.3009816022872924,0.008523034682742068,0.8895,0.001302881422079518,0.36321377143065137,0.050601717801686937,0.8677333333333334,0.019700338406568943,0.9099655747413635,0.02389483486690882,0.24283767739931736,0.010945375362602828,0.19247577091058096,0.03390893593729681,0.2551762014627456,0.026833315182747168,9.36845056215922,0.08416180034713881
results_v3_main,results_v3_main,fixed_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,4,"0,1,2",3,0.2656205455859502,0.012921011566541801,0.9027833333333333,0.0023592018424317303,0.34968421609401695,0.013103902123604027,0.8734999999999999,0.009101648202386209,0.8848727941513062,0.026647868510788802,0.24016516904036203,0.007261405127115276,0.20954979459444675,0.025014278307463604,0.23524238665898642,0.013332374856578878,9.607020378112793,0.36714629090816037
results_v3_main,results_v3_main,fixed_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,5,"0,1,2",3,0.23527993634144462,0.01400329012485561,0.9136166666666666,0.0038125887967800937,0.36326029983361563,0.005448442944099735,0.8704333333333333,0.004113797920818772,0.8867353796958923,0.023352275174982715,0.2487182915210723,0.03725472593824213,0.19241489470005027,0.011792537407960445,0.2260614285866419,0.010944375409664017,9.508993546168009,0.18874463334531194
results_v3_main,results_v3_main,fixed_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,6,"0,1,2",3,0.21028608123262718,0.01151870235060437,0.9227666666666666,0.0037872593432894965,0.3569018108844757,0.02391625529693507,0.8769666666666667,0.0030022213997860548,0.8765581647555033,0.010123547571908613,0.21510338286558783,0.017890179441680917,0.1827241629362106,0.0443802833838932,0.2000552068154017,0.009977548437299961,9.416746060053507,0.12924717526499832
results_v3_main,results_v3_main,fixed_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,7,"0,1,2",3,0.18822785334785774,0.00327716392898355,0.9307166666666666,0.000725143663926879,0.34574071992238364,0.0028565877262019283,0.8795666666666667,0.006615386106141721,0.8891433278719584,0.02381594972325242,0.2308060179154078,0.0256519898529417,0.17336171865463254,0.04990834109967245,0.19497804343700406,0.0015775651068352515,9.449874798456827,0.06463270512685451
results_v3_main,results_v3_main,fixed_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,8,"0,1,2",3,0.17217078122695284,0.004588607115188266,0.9368833333333333,0.0017214335111567576,0.3502471378544966,0.007056308854227351,0.8797333333333333,0.005389186704256339,0.9196661114692688,0.009496867887710316,0.2356407791376114,0.02308223274333061,0.18530033528804776,0.03984222493248669,0.18651086091995236,0.003935415565341079,9.534116506576538,0.1623836280589206
results_v3_main,results_v3_main,fixed_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,9,"0,1,2",3,0.15839951281845566,0.008152186610655714,0.9434333333333335,0.003394235309069362,0.36087752366860704,0.025472294455082842,0.882,0.011691449867317572,0.9282843271891276,0.01990127393674276,0.243387758731842,0.012735745998035633,0.1754323989152908,0.026695136831883338,0.18876555562019345,0.0063376549152684555,9.369110425313314,0.14141474015044722
results_v3_main,results_v3_main,fixed_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,10,"0,1,2",3,0.14250534325440722,0.009473736926104143,0.94775,0.003553871128783365,0.3711030020157496,0.02784638139992203,0.8817333333333334,0.003569780572154711,0.9539639155069987,0.0235223935644217,0.27534304062525433,0.01387211030013026,0.17950504024823502,0.011607192737511958,0.1771523058414459,0.015923851618178973,9.415295362472534,0.07385623608082786
results_v3_main,results_v3_main,label_block_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,1,"0,1,2",3,2416444862974246.5,,0.5772666666666667,0.09432235065631761,3.6400752700805663,,0.10000000000000002,0.0,18425279676416.0,,230131662585856.0,,0.4818799098332723,0.3412686197144213,0.3478732506434123,0.02945018817572424,10.123327652613321,0.3177132318678387
results_v3_main,results_v3_main,label_block_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,2,"0,1,2",3,3.305373815536499,,0.07866666666666668,0.03695041722813606,3.405927809906006,,0.10000000000000002,0.0,1.1560161113739014,,0.193419337272644,,0.93403559923172,,0.2366532981395721,,9.691292683283487,0.4338704005152419
results_v3_main,results_v3_main,label_block_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,3,"0,1,2",3,3.2591279198646546,,0.0824,0.030484094213212243,3.545567810440064,,0.10000000000000002,0.0,1.1501909494400024,,0.1963512748479843,,0.9345222115516664,,0.2333169430494308,,9.826991319656372,0.6858049008509092
results_v3_main,results_v3_main,label_block_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,4,"0,1,2",3,3.288430197048187,,0.07813333333333333,0.03787417765883945,3.456876727294922,,0.10000000000000002,0.0,1.1536948680877686,,0.1958059668540954,,0.9349929690361024,,0.2305455952882766,,9.94781239827474,0.8239535003920689
results_v3_main,results_v3_main,label_block_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,5,"0,1,2",3,3.265892304801941,,0.0808,0.033255375505322454,3.5353198780059816,,0.10000000000000002,0.0,1.1506537199020386,,0.1967283487319946,,0.9345464110374452,,0.2357265651226043,,9.76522692044576,0.5893648438987665
results_v3_main,results_v3_main,label_block_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,6,"0,1,2",3,3.1426257488250733,,0.0872,0.02217025033688163,3.4276347728729246,,0.10000000000000002,0.0,1.1334047317504885,,0.2185262590646743,,0.9268993139266968,,0.2581003606319427,,9.512926816940308,0.17648993035920543
results_v3_main,results_v3_main,label_block_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,7,"0,1,2",3,3.1028025074005128,,0.11013333333333335,0.017551448183364612,3.579128106307984,,0.10000000000000002,0.0,1.0661038160324097,,0.3658003807067871,,0.9383608102798462,,0.2415040284395218,,9.360755840937296,0.1255574321926231
results_v3_main,results_v3_main,label_block_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,8,"0,1,2",3,3.26472579870224,,0.08453333333333334,0.02678905249039864,3.616472426605224,,0.10000000000000002,0.0,1.1503137350082395,,0.1988264769315719,,0.934807538986206,,0.2330588400363922,,9.421189705530802,0.019156034365353326
results_v3_main,results_v3_main,label_block_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,9,"0,1,2",3,3.158277013206482,,0.08453333333333334,0.02678905249039864,3.4052150886535646,,0.10000000000000002,0.0,1.138277530670166,,0.2108011394739151,,0.9296189546585084,,0.262320727109909,,9.482800165812174,0.06637403090383898
results_v3_main,results_v3_main,label_block_random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,10,"0,1,2",3,3.2630404231071477,,0.0824,0.030484094213212243,3.4542609741210937,,0.10000000000000002,0.0,1.150509476661682,,0.1986575573682785,,0.9348956942558287,,0.2322810292243957,,9.74694792429606,0.4518207046483263
results_v3_main,results_v3_main,label_sorted,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,1,"0,1,2",3,,,0.5374833333333333,0.053396730549101386,,,0.10000000000000002,0.0,,,,,0.28897960980733234,0.05880032916940809,0.36636532346407574,0.025961889850729388,9.942737261454264,0.13814826239706735
results_v3_main,results_v3_main,label_sorted,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,2,"0,1,2",3,,,0.10000000000000002,0.0,,,0.10000000000000002,0.0,,,,,,,,,9.485074520111084,0.2727615150310878
results_v3_main,results_v3_main,label_sorted,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,3,"0,1,2",3,,,0.10000000000000002,0.0,,,0.10000000000000002,0.0,,,,,,,,,9.353364626566568,0.2206062108391449
results_v3_main,results_v3_main,label_sorted,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,4,"0,1,2",3,,,0.10000000000000002,0.0,,,0.10000000000000002,0.0,,,,,,,,,9.375552415847778,0.17432606181519858
results_v3_main,results_v3_main,label_sorted,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,5,"0,1,2",3,,,0.10000000000000002,0.0,,,0.10000000000000002,0.0,,,,,,,,,9.449212551116943,0.13604990754445334
results_v3_main,results_v3_main,label_sorted,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,6,"0,1,2",3,,,0.10000000000000002,0.0,,,0.10000000000000002,0.0,,,,,,,,,9.41994015375773,0.11604434241468449
results_v3_main,results_v3_main,label_sorted,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,7,"0,1,2",3,,,0.10000000000000002,0.0,,,0.10000000000000002,0.0,,,,,,,,,9.379247506459555,0.03622885215679088
results_v3_main,results_v3_main,label_sorted,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,8,"0,1,2",3,,,0.10000000000000002,0.0,,,0.10000000000000002,0.0,,,,,,,,,9.354290008544922,0.07797392887791411
results_v3_main,results_v3_main,label_sorted,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,9,"0,1,2",3,,,0.10000000000000002,0.0,,,0.10000000000000002,0.0,,,,,,,,,9.409661610921225,0.19450461006376585
results_v3_main,results_v3_main,label_sorted,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,10,"0,1,2",3,,,0.10000000000000002,0.0,,,0.10000000000000002,0.0,,,,,,,,,9.509184996287027,0.2892284148379519
results_v3_main,results_v3_main,random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,1,"0,1,2",3,0.751999351421992,0.05031889445835656,0.7399999999999999,0.0095145940533477,0.42182004325389855,0.006809093034489468,0.8459666666666666,0.0014640127503998915,1.5589524904886882,0.151707938553794,1.6237064599990845,0.633660070886843,0.2739311506350835,0.03023067232585932,0.30274641513824463,0.009794489717742237,9.73874576886495,0.6688775292929067
results_v3_main,results_v3_main,random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,2,"0,1,2",3,0.36420090983708703,0.004788466411274268,0.8679666666666667,0.0012503332889007375,0.3568028387149174,0.006684215774329189,0.8692000000000001,0.0013999999999999568,0.9612721602121989,0.012173909359626294,0.24359187980492905,0.00994306123870296,0.22368686397870383,0.022776493794984275,0.2517723987499873,0.01748289724128354,9.355564196904501,0.06665036320826312
results_v3_main,results_v3_main,random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,3,"0,1,2",3,0.30758387464682263,0.009043635225448017,0.8874999999999998,0.006075154319027649,0.33774255605538683,0.012606066334551545,0.8773666666666666,0.00807547728207645,0.9058923522631327,0.027586265838197805,0.24399110674858085,0.01660559857970915,0.23267971475919083,0.031622757721745776,0.2277480661869049,0.003207860305895261,9.444149494171143,0.21152893890242272
results_v3_main,results_v3_main,random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,4,"0,1,2",3,0.2706075016419092,0.006562748758355299,0.9004666666666666,0.00218765475643058,0.3332621829350789,0.014541094502112243,0.8809,0.0043312815655415235,0.8857738375663757,0.010525470618896708,0.2415841221809387,0.011519763810966602,0.2022139032681783,0.04128318150795307,0.248773455619812,0.008347730804370271,9.374940872192383,0.08231355530564516
results_v3_main,results_v3_main,random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,5,"0,1,2",3,0.23797821070353187,0.006952172731343908,0.91195,0.0028359301824974,0.3156499494830767,0.010372810857317706,0.8848666666666666,0.005150080905513337,0.8416396578152975,0.033605197088077854,0.2050170004367828,0.03064125066714586,0.17168638606866196,0.01382206699993317,0.2187856783469518,0.008239736492988085,9.461615006128946,0.03233035550812164
results_v3_main,results_v3_main,random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,6,"0,1,2",3,0.21832823615868882,0.007175625427131009,0.9200499999999999,0.0037643060449437577,0.3135948266704877,0.005929433338013718,0.8933,0.0003464101615137373,0.859716534614563,0.005418650711368187,0.22917857766151428,0.0205762931998003,0.19438303510347996,0.016363101542425467,0.22398699323336277,0.008060464742057578,9.401185750961302,0.011168038219973494
results_v3_main,results_v3_main,random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,7,"0,1,2",3,0.19345235701600708,0.008113737400992667,0.9282499999999999,0.0033011361680487824,0.32420423084100086,0.024916510263837472,0.8852666666666668,0.009557370628647487,0.8393264412879944,0.009444371929250003,0.21038218339284256,0.031756029809734854,0.16173550486564636,0.01327644064520792,0.20384849111239112,0.024499493401741807,9.48784852027893,0.05983556475003163
results_v3_main,results_v3_main,random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,8,"0,1,2",3,0.17847963566382719,0.007120844967014185,0.9334000000000001,0.002523885892824815,0.3153048055370648,0.012788476523325668,0.8905666666666666,0.005118919156749144,0.8496057987213135,0.016631688662885447,0.2328555335601171,0.004206877630400346,0.17129650712013242,0.0303173601342008,0.20364285508791602,0.005129313467300539,9.379726330439249,0.005479378636875154
results_v3_main,results_v3_main,random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,9,"0,1,2",3,0.15877383563518518,0.007185546134732446,0.9418000000000001,0.0029677432503503287,0.3240681361714999,0.013054640123649363,0.8946999999999999,0.003041381265149078,0.8474664290746053,0.007857565294266875,0.23051888247330984,0.026668721749308108,0.16892499228318533,0.02762855688287727,0.19447932640711466,0.0057667329385514025,9.471967458724974,0.06357651282355993
results_v3_main,results_v3_main,random,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,10,"0,1,2",3,0.1451726873715718,0.009828646136848434,0.9461166666666667,0.0042609662440969195,0.3294048349261283,0.004843506111433273,0.8957,0.004158124577258415,0.8626866738001505,0.03770801809261003,0.23031737903753915,0.021112904058879965,0.1656727741161982,0.014618787930670113,0.19370427727699277,0.02165736874541646,9.420957883199057,0.18665018822434348
