order_mode,seed,experiment_name,output_dir,model,optimizer,epochs,batch_size,max_train_examples,learning_rate,momentum,weight_decay,device,deterministic,save_embeddings,epoch,train_loss,train_accuracy,grad_norm_mean,grad_norm_std,grad_cosine_mean,grad_cosine_std,grad_variance,test_loss,test_accuracy,epoch_time_sec
random,2,results_v3_lr0p1,results_v3_lr0p1,small_cnn,sgd,10,128,20000,0.1,0.9,0.0005,cuda,False,False,1,0.7068687519073487,0.74925,1.1284568309783936,0.9047210216522217,0.2731672525405884,0.25430408120155334,2.0852718961396524,0.4280398883342743,0.8465,9.659569263458252
random,2,results_v3_lr0p1,results_v3_lr0p1,small_cnn,sgd,10,128,20000,0.1,0.9,0.0005,cuda,False,False,2,0.35698542556762697,0.8664,0.7836492657661438,0.179454043507576,0.18946532905101776,0.21618743240833282,0.6451271891713631,0.37167886888980867,0.868,9.507784843444824
random,2,results_v3_lr0p1,results_v3_lr0p1,small_cnn,sgd,10,128,20000,0.1,0.9,0.0005,cuda,False,False,3,0.30876540281772613,0.88605,0.7913791537284851,0.22051434218883514,0.17592789232730865,0.21478821337223053,0.6738468335257631,0.32441831765174867,0.884,9.599230289459229
random,2,results_v3_lr0p1,results_v3_lr0p1,small_cnn,sgd,10,128,20000,0.1,0.9,0.0005,cuda,False,False,4,0.2702239342212677,0.9012,0.7565114498138428,0.18810540437698364,0.15117032825946808,0.21229341626167297,0.6066082926922199,0.3283567712306976,0.8805,9.963706016540527
random,2,results_v3_lr0p1,results_v3_lr0p1,small_cnn,sgd,10,128,20000,0.1,0.9,0.0005,cuda,False,False,5,0.23935101490020752,0.91015,0.7414901852607727,0.17757630348205566,0.17273326218128204,0.1926775872707367,0.5802076302072505,0.3310122679233551,0.8823,10.732550859451294
random,2,results_v3_lr0p1,results_v3_lr0p1,small_cnn,sgd,10,128,20000,0.1,0.9,0.0005,cuda,False,False,6,0.22227415447235108,0.9159,0.7423433661460876,0.1722572296857834,0.16134844720363617,0.17213235795497894,0.5797243523354211,0.3563795483827591,0.8774,10.940692901611328
random,2,results_v3_lr0p1,results_v3_lr0p1,small_cnn,sgd,10,128,20000,0.1,0.9,0.0005,cuda,False,False,7,0.19626460835933685,0.9261,0.7373481392860413,0.16585437953472137,0.1410849690437317,0.1650722622871399,0.5701605560228333,0.3571149938583374,0.8811,10.550999879837036
random,2,results_v3_lr0p1,results_v3_lr0p1,small_cnn,sgd,10,128,20000,0.1,0.9,0.0005,cuda,False,False,8,0.18318327157497405,0.93105,0.7508869767189026,0.16215839982032776,0.11314883828163147,0.1538308709859848,0.5890164586722844,0.36509522129297256,0.8818,10.207315444946289
random,2,results_v3_lr0p1,results_v3_lr0p1,small_cnn,sgd,10,128,20000,0.1,0.9,0.0005,cuda,False,False,9,0.17405867462158203,0.9357,0.7683514356613159,0.20471587777137756,0.13811081647872925,0.18876513838768005,0.6310784481648688,0.33328792752027514,0.8914,10.814951419830322
random,2,results_v3_lr0p1,results_v3_lr0p1,small_cnn,sgd,10,128,20000,0.1,0.9,0.0005,cuda,False,False,10,0.16627519965171814,0.93585,0.7700044512748718,0.20740704238414764,0.14914663136005402,0.14342477917671204,0.6347085729273412,0.3757919946908951,0.8833,10.260884523391724
