output_dir,experiment_name,order_mode,learning_rate,epochs,max_train_examples,optimizer,model,batch_size,momentum,weight_decay,epoch,seed,seed_count,train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,test_loss_mean,test_loss_std,test_accuracy_mean,test_accuracy_std,grad_norm_mean_mean,grad_norm_mean_std,grad_norm_std_mean,grad_norm_std_std,grad_cosine_mean_mean,grad_cosine_mean_std,grad_cosine_std_mean,grad_cosine_std_std,epoch_time_sec_mean,epoch_time_sec_std
results_v3_lr0p01,results_v3_lr0p01,curriculum_hard,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,1,"0,1,2",3,0.7975697242911594,0.021049783140469253,0.7011833333333334,0.008988372118094133,1.2717103182474772,0.0551138661273742,0.7229666666666666,0.011837370203441852,2.3027145067850747,0.20145416666653002,1.2951948642730713,0.060493542870274135,0.33413787682851154,0.02066349037438087,0.4112849334875743,0.019531735253899896,9.777698675791422,0.4216954641219228
results_v3_lr0p01,results_v3_lr0p01,curriculum_hard,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,2,"0,1,2",3,0.7985178051974314,0.06331637999056282,0.7498999999999999,0.021372119688977988,0.9525047338485718,0.08236415157743614,0.7589333333333333,0.015089842057932009,2.300894101460775,0.0377623351338212,4.015381097793579,0.2883287229164648,0.4298140307267507,0.035429165280682205,0.36776519815127057,0.008440622514359989,9.797489643096926,0.4547271989112816
results_v3_lr0p01,results_v3_lr0p01,curriculum_hard,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,3,"0,1,2",3,0.5566814500829516,0.0427585090744775,0.81305,0.010323153587930364,0.8382646999677021,0.040470635023254,0.7828666666666667,0.00780790198025908,1.6384085416793823,0.03383287459549476,1.988762617111206,0.3471474171686733,0.3765455385049184,0.007510843466052389,0.4009743233521779,0.024419320696265373,9.960419336954752,0.3869020429611971
results_v3_lr0p01,results_v3_lr0p01,curriculum_hard,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,4,"0,1,2",3,0.4591590770332143,0.013845739109722153,0.8413166666666667,0.005557502436646653,0.7148813849767048,0.01892441987985611,0.8073666666666667,0.005236729259120949,1.376343806584676,0.05954572697816268,1.4140619039535522,0.1260614366042148,0.3172001640001933,0.0066094130082998805,0.3480723798274994,0.018841278212149863,9.798960526784262,0.4363195812394276
results_v3_lr0p01,results_v3_lr0p01,curriculum_hard,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,5,"0,1,2",3,0.40516889904430126,0.013954314814103386,0.86075,0.004530176596999295,0.6876383619944254,0.02616757944219991,0.8151999999999999,0.005023942674832155,1.2415343125661213,0.02025702664610233,1.1045137445131938,0.11291878111117504,0.2682314217090606,0.0121264479763455,0.33872536818186444,0.015214389677794237,9.929799715677897,0.4619785465053678
results_v3_lr0p01,results_v3_lr0p01,curriculum_hard,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,6,"0,1,2",3,0.3727582607586868,0.011420777690775062,0.8724500000000001,0.004091760012512936,0.6504503591219585,0.012632434018822124,0.8236333333333333,0.003992910383834571,1.2118191719055176,0.0051338814916047715,1.0002337296803792,0.07154442330875539,0.2651224037011464,0.007541070182139042,0.3367724319299062,0.000729738080283045,10.10326099395752,0.3916158376405627
results_v3_lr0p01,results_v3_lr0p01,curriculum_hard,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,7,"0,1,2",3,0.34789626475443747,0.012438254348926462,0.8810333333333333,0.003900106836143552,0.6327766349156697,0.017203848886464472,0.8285333333333332,0.0037806525010020383,1.1556439797083538,0.019300265674001223,0.8517911036809286,0.025999250151110268,0.25698799888292945,0.02192878038940552,0.33919758598009747,0.01644883097892379,10.103750626246134,0.4085222102931598
results_v3_lr0p01,results_v3_lr0p01,curriculum_hard,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,8,"0,1,2",3,0.3279999852627516,0.014212973799583025,0.8878499999999999,0.004860812689252721,0.6052527999242147,0.010881851446087169,0.8362666666666666,0.003755440497908796,1.1333255370457966,0.012404434778918432,0.8269558548927307,0.06911009863692723,0.24238673349221543,0.012813629860558735,0.3361520965894063,0.016102628440768076,10.111816962560018,0.3613473542374733
results_v3_lr0p01,results_v3_lr0p01,curriculum_hard,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,9,"0,1,2",3,0.3062646603661589,0.012771485866150905,0.8943166666666666,0.004473905825264258,0.5752537667751313,0.020066750464082184,0.8428666666666667,0.005357549190939202,1.0990650653839111,0.03243282168817026,0.7454196810722351,0.03092519700622174,0.22643003364404038,0.019081737927680448,0.3253948489824931,0.01116747331764883,10.025136947631838,0.3654991164835356
results_v3_lr0p01,results_v3_lr0p01,curriculum_hard,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,10,"0,1,2",3,0.28812030057506627,0.012962283985537655,0.9001166666666668,0.0038975419604326553,0.5488453043460847,0.015287402545495538,0.8492666666666667,0.004645786621588783,1.089327335357666,0.028508083058393693,0.7077889243761698,0.055062089950505586,0.22004962960879007,0.018448877498581286,0.3191633423169454,0.0023463594270268385,9.964851220448812,0.3573338647653205
results_v3_lr0p01,results_v3_lr0p01,fixed_random,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,1,"0,1,2",3,0.9098965326786042,0.010404787789906405,0.6789000000000001,0.002586503431275522,0.5870333893616994,0.04592579852538184,0.7800333333333334,0.019616659586518134,2.624170462290446,0.145348090298713,1.4227519830067952,0.11631446489649927,0.3619350492954254,0.050578749626737286,0.31864816943804425,0.012188350403467068,9.81764324506124,0.4844770532849141
results_v3_lr0p01,results_v3_lr0p01,fixed_random,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,2,"0,1,2",3,0.480374064763387,0.015501688199164355,0.8226166666666667,0.004592475730293336,0.47512441183725995,0.05618875842257107,0.8236666666666667,0.025626223548024706,1.8924570480982463,0.07846958920124804,0.5842870275179545,0.037445722928845473,0.3151926596959432,0.02783873563408163,0.3224119246006012,0.020396587524758262,9.778490702311197,0.43810411783676195
results_v3_lr0p01,results_v3_lr0p01,fixed_random,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,3,"0,1,2",3,0.4001896318117777,0.007716757652558136,0.8533333333333334,0.002532455988429692,0.43271912961006165,0.06735210992796774,0.8417333333333333,0.02870284538740603,1.7594133218129475,0.0765000225169194,0.5346686442693075,0.021950116741027283,0.2624945839246114,0.051013044523108855,0.32650791605313617,0.006659212939221738,9.85275650024414,0.39644006926109093
results_v3_lr0p01,results_v3_lr0p01,fixed_random,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,4,"0,1,2",3,0.3578307282606761,0.008194294109063712,0.8693666666666666,0.0031033583958887338,0.383767888657252,0.028025741539103612,0.8594666666666666,0.013078353617077805,1.6354046662648518,0.06698501893422204,0.48936404784520465,0.017390770794081644,0.23722471793492636,0.0531604023688953,0.3172267774740855,0.014249069652788183,9.786114772160849,0.4485475561798181
results_v3_lr0p01,results_v3_lr0p01,fixed_random,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,5,"0,1,2",3,0.32690804414749147,0.008208380686838766,0.88075,0.0034644624402640043,0.35391667426427204,0.012324489285496669,0.8705333333333334,0.006819335255971286,1.5685077905654907,0.05887807117748699,0.43799300988515216,0.0320309292393023,0.21695441007614133,0.06915634637618538,0.3122733434041341,0.014891569256294136,9.95045804977417,0.463607439230938
results_v3_lr0p01,results_v3_lr0p01,fixed_random,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,6,"0,1,2",3,0.3034346254587173,0.008990395715988813,0.8884,0.002425386567126986,0.33685576531887057,0.011936782601742715,0.8764,0.005392587505085088,1.534027099609375,0.06264703090611663,0.4206893642743428,0.04973529954519586,0.21070299049218488,0.062344157965049905,0.2998915612697601,0.005996252877090571,9.805586179097494,0.3614509154142924
results_v3_lr0p01,results_v3_lr0p01,fixed_random,0.01,10,20000,sgd,small_cnn,128,0.9,0.0005,7,"0,1,2",3,0.2849742242972056,0.009409330282586887,0.89475,0.0027418059741711066,0.3250230558395386,0.010294604662749528,0.8805999999999999,0.005197114584074523,1.5185680389404297,0.05659271541281548,0.41668030619621277,0.05923925761858592,0.21427989006042472,0.06305106810537343,0.29718159635861713,0.00350733161638889,9.575777451197306,0.131184846657215
