output_dir,experiment_name,order_mode,learning_rate,epochs,max_train_examples,optimizer,model,batch_size,momentum,weight_decay,epoch,seed,seed_count,train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,test_loss_mean,test_loss_std,test_accuracy_mean,test_accuracy_std,grad_norm_mean_mean,grad_norm_mean_std,grad_norm_std_mean,grad_norm_std_std,grad_cosine_mean_mean,grad_cosine_mean_std,grad_cosine_std_mean,grad_cosine_std_std,epoch_time_sec_mean,epoch_time_sec_std
results_adamw_lr0p001,results_adamw_lr0p001,curriculum_hard,0.001,10,20000,adamw,small_cnn,128,0.9,0.0005,1,"0,1,2",3,0.5912156366606088,0.004021822432646099,0.7829,0.002079062288629165,1.2418043212890624,0.015892521402594013,0.7560333333333333,0.00592143000746723,3.188950300216675,0.13558310863769102,1.5912235577901204,0.09342927198187467,0.34132755796114606,0.02614383132735888,0.4051014979680379,0.026728204139311793,10.55404512087504,0.7111408584624211
results_adamw_lr0p001,results_adamw_lr0p001,curriculum_hard,0.001,10,20000,adamw,small_cnn,128,0.9,0.0005,2,"0,1,2",3,0.5442291675107088,0.00048092554164685117,0.8323,0.0018020821290939374,0.8132540859222411,0.022003366447818876,0.7971666666666667,0.002500666577801472,3.0777605374654136,0.11941484079179282,3.9142305850982666,0.03212047476399682,0.3048266172409057,0.0074533334359998555,0.4284009138743083,0.010749146435567765,10.1633673508962,0.15772085380432113
results_adamw_lr0p001,results_adamw_lr0p001,curriculum_hard,0.001,10,20000,adamw,small_cnn,128,0.9,0.0005,3,"0,1,2",3,0.41933634678406334,0.011582095071389137,0.8605166666666667,0.002027519009364263,0.7564005779266357,0.033987159657856696,0.8096333333333333,0.005468394036034087,2.593236764272054,0.02537262256028839,2.927780787150065,0.3545684442390866,0.27312820653120673,0.020349594831201006,0.40735207001368207,0.020686462996805093,9.998124122619629,0.3058063984525066
results_adamw_lr0p001,results_adamw_lr0p001,curriculum_hard,0.001,10,20000,adamw,small_cnn,128,0.9,0.0005,4,"0,1,2",3,0.38363030991698616,0.010160678790090626,0.8726833333333334,0.0019553345834749953,0.6473209108034769,0.007935758742883157,0.8290333333333333,0.002250185177565011,2.378362814585368,0.07650583274756798,2.365102688471476,0.24984021822706864,0.2918802897135416,0.015322187232649224,0.41046905517578125,0.018001416689735796,9.847516775131226,0.3647491821489986
results_adamw_lr0p001,results_adamw_lr0p001,curriculum_hard,0.001,10,20000,adamw,small_cnn,128,0.9,0.0005,5,"0,1,2",3,0.3424584545366,0.011960800710491633,0.8852666666666668,0.0034443189941312582,0.5999786369641622,0.015533166520437855,0.8408000000000001,0.002971531591620691,2.2145751317342124,0.0671008049683356,1.968975345293681,0.2301687411224792,0.30120619138081867,0.014270834935526645,0.3962031602859497,0.012517449680174462,9.971266269683838,0.43367027010180514
results_adamw_lr0p001,results_adamw_lr0p001,curriculum_hard,0.001,10,20000,adamw,small_cnn,128,0.9,0.0005,6,"0,1,2",3,0.31687469314442324,0.01104546473066468,0.8938666666666667,0.003357950763982839,0.5673993708928426,0.021948545975881726,0.8483666666666667,0.0025813433195398736,2.0567679405212402,0.07876585346329987,1.7419482866923015,0.08733426987234001,0.2841704487800598,0.012457607175533488,0.39387782414754224,0.0028330347219678847,10.10359231630961,0.4519391765445945
results_adamw_lr0p001,results_adamw_lr0p001,curriculum_hard,0.001,10,20000,adamw,small_cnn,128,0.9,0.0005,7,"0,1,2",3,0.29265878631542436,0.008691527165448154,0.9016000000000001,0.0026100766272276533,0.5451576639493306,0.011109345766773394,0.8528666666666668,0.005924806607251735,1.9389254649480183,0.04294342545183834,1.626409649848938,0.08667706787028752,0.2677753170331319,0.004154363572500975,0.39177393913269043,0.007954676888905148,10.29034948348999,0.18213540883584053
results_adamw_lr0p001,results_adamw_lr0p001,curriculum_hard,0.001,10,20000,adamw,small_cnn,128,0.9,0.0005,8,"0,1,2",3,0.2723583901650427,0.009309663073142276,0.9081,0.0027041634565979637,0.5679376109600067,0.024843084359963543,0.8523999999999999,0.007507995737878418,1.864059845606486,0.05765785765736577,1.468519647916158,0.028415798840200974,0.2722574472427368,0.006781599478391147,0.39226108789443964,0.022313604250135108,10.508674383163452,0.36837905457385656
results_adamw_lr0p001,results_adamw_lr0p001,curriculum_hard,0.001,10,20000,adamw,small_cnn,128,0.9,0.0005,9,"0,1,2",3,0.2598292545167884,0.009832743300714743,0.9122499999999999,0.00353694783676552,0.5182094379901886,0.0033302714537731303,0.8603,0.00406324993078202,1.7802445888519287,0.027071668703892233,1.396406849225362,0.07387285163263899,0.2670138080914815,0.026448551407237446,0.3817809522151947,0.021096417250135654,10.177097797393799,0.4782229442514563
results_adamw_lr0p001,results_adamw_lr0p001,curriculum_hard,0.001,10,20000,adamw,small_cnn,128,0.9,0.0005,10,"0,1,2",3,0.2392581865032436,0.00940788713411736,0.9184833333333332,0.003791547617178663,0.5124775059700012,0.0056292031965291004,0.8628666666666667,0.0033080709383768924,1.709237019220988,0.023936262331717226,1.3260376453399656,0.036456286221479596,0.2521285265684128,0.03074226912450246,0.3823634088039398,0.028281785567556467,10.238063176472982,0.4788100490305402
