order_mode,seed,experiment_name,output_dir,model,optimizer,epochs,batch_size,max_train_examples,learning_rate,momentum,weight_decay,device,deterministic,save_embeddings,epoch,train_loss,train_accuracy,grad_norm_mean,grad_norm_std,grad_cosine_mean,grad_cosine_std,grad_variance,test_loss,test_accuracy,epoch_time_sec
fixed_random,2,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,1,0.7506530869007111,0.74155,1.5864261388778687,1.5286582708358765,0.2492123693227768,0.32601645588874817,4.84050104578802,0.4785240934371948,0.8226,9.81113338470459
fixed_random,2,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,2,0.3684801921606064,0.86645,0.9634823203086853,0.26474007964134216,0.20625929534435272,0.2713545560836792,0.9969040803398785,0.43551996750831606,0.837,9.419065475463867
fixed_random,2,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,3,0.30792173175811766,0.88815,0.913349986076355,0.23260702192783356,0.2176021933555603,0.28387948870658875,0.8873096520571666,0.4208922865152359,0.8452,9.32443356513977
fixed_random,2,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,4,0.2743853103160858,0.90125,0.898906946182251,0.2351018786430359,0.23695985972881317,0.24429970979690552,0.8623630778134883,0.36461869299411775,0.8635,10.016351222991943
fixed_random,2,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,5,0.23968315002918245,0.913,0.886395275592804,0.20960840582847595,0.20564274489879608,0.23053662478923798,0.8287458265909602,0.357212770485878,0.8668,9.718712568283081
fixed_random,2,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,6,0.21857378328442573,0.9197,0.8841135501861572,0.19506900012493134,0.2275088131427765,0.20387373864650726,0.8188388053145078,0.32962828822135926,0.8799,9.543272018432617
fixed_random,2,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,7,0.18710702633857726,0.9307,0.8734858632087708,0.2018406242132187,0.18677790462970734,0.19529277086257935,0.8028371842567701,0.3487757914543152,0.8755,9.500105857849121
fixed_random,2,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,8,0.1711840317249298,0.93825,0.908790647983551,0.22072336077690125,0.20733429491519928,0.18484681844711304,0.8736529798421895,0.3539973347365856,0.8779,9.634872674942017
fixed_random,2,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,9,0.16438342188298702,0.94135,0.9506874680519104,0.25240471959114075,0.20462249219417572,0.18519996106624603,0.9663323139260762,0.35446909873485566,0.8888,9.522191286087036
fixed_random,2,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,10,0.1467301767528057,0.94585,0.9704747200012207,0.29110151529312134,0.18583330512046814,0.163506418466568,1.0252184232759536,0.40097337911129,0.8784,9.500010013580322
