order_mode,seed,experiment_name,output_dir,model,optimizer,epochs,batch_size,max_train_examples,learning_rate,momentum,weight_decay,device,deterministic,save_embeddings,epoch,train_loss,train_accuracy,grad_norm_mean,grad_norm_std,grad_cosine_mean,grad_cosine_std,grad_variance,test_loss,test_accuracy,epoch_time_sec
curriculum_hard,1,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,1,0.6170372757068079,0.76825,1.3503369092941284,0.7923129796981812,0.24558989703655243,0.409172385931015,2.4429369783217476,1.0973564851760864,0.776,9.91752028465271
curriculum_hard,1,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,2,0.5369992723113625,0.80915,1.2753502130508423,1.3157304525375366,0.3177529573440552,0.3128013014793396,3.3440762801476303,0.8973328870773315,0.805,9.468397855758667
curriculum_hard,1,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,3,0.4339682407139102,0.84575,1.0477752685546875,0.839626669883728,0.2827534079551697,0.3256835639476776,1.7970553113842331,0.8940308300971985,0.7907,9.44075870513916
curriculum_hard,1,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,4,0.3932191099228221,0.86105,1.0124404430389404,0.864305853843689,0.28763189911842346,0.32560816407203674,1.7676817442749446,0.7491583704948426,0.8169,9.354080438613892
curriculum_hard,1,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,5,0.3413440277214628,0.8784,0.9085233807563782,0.5802818536758423,0.29190272092819214,0.30234426259994507,1.1592442639007294,0.6904780797004699,0.8341,9.471576690673828
curriculum_hard,1,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,6,0.3144077596882591,0.88525,0.8389259576797485,0.4788755774497986,0.25884726643562317,0.3127264082431793,0.9306969572258028,0.654494262599945,0.8332,9.390281915664673
curriculum_hard,1,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,7,0.30523306840939624,0.89115,0.8631848096847534,0.4848387837409973,0.2880111634731293,0.28920817375183105,0.9780240274800458,0.691820281791687,0.8324,9.525120973587036
curriculum_hard,1,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,8,0.2684709714264376,0.90155,0.8140345215797424,0.42057082056999207,0.24133582413196564,0.2725459933280945,0.8378427522147797,0.6366665586471557,0.8448,9.437909126281738
curriculum_hard,1,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,9,0.2650728250398708,0.9029,0.8424625992774963,0.435226172208786,0.2954114079475403,0.2798372507095337,0.8977364017726875,0.5977128219604492,0.8481,9.473062753677368
curriculum_hard,1,results_v3_main,results_v3_main,small_cnn,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,True,10,0.24399881684548164,0.91035,0.7989611029624939,0.3872727155685425,0.266570508480072,0.24706536531448364,0.7869972453093809,0.6334964740753174,0.8517,9.384717464447021
