order_mode,seed,experiment_name,output_dir,model,optimizer,epochs,batch_size,max_train_examples,learning_rate,momentum,weight_decay,device,deterministic,save_embeddings,epoch,train_loss,train_accuracy,grad_norm_mean,grad_norm_std,grad_cosine_mean,grad_cosine_std,grad_variance,test_loss,test_accuracy,epoch_time_sec
random,0,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,1,0.6196842801570892,0.7819,2.9143314361572266,1.28694486618042,0.3598264753818512,0.3258747160434723,10.134044287204645,0.46055973777771,0.8282,8.951855182647705
random,0,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,2,0.37801465530395506,0.86525,2.304006814956665,0.6909908056259155,0.3528025150299072,0.35191723704338074,5.779499135910558,0.35413404321670533,0.8737,9.460211515426636
random,0,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,3,0.32546475462913516,0.8832,2.0434329509735107,0.6774436235427856,0.3569830656051636,0.3604288399219513,4.630462043439841,0.33480069377422333,0.8821,9.652711629867554
random,0,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,4,0.2839931546211243,0.89705,1.8320320844650269,0.6415725350379944,0.3249322175979614,0.3599093556404114,3.765675124315525,0.3198819916129112,0.8838,9.429720401763916
random,0,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,5,0.25145487196445465,0.9081,1.558415174484253,0.5062012076377869,0.21552538871765137,0.326017826795578,2.6828007404980947,0.32317790937423707,0.8836,9.481723070144653
random,0,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,6,0.23320683262348174,0.9143,1.7160863876342773,0.6433349251747131,0.3188329339027405,0.3930495083332062,3.355456745144784,0.2943303612470627,0.8935,9.548177242279053
random,0,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,7,0.20231385691165923,0.9256,1.4537633657455444,0.5361510515213013,0.19223926961421967,0.34592223167419434,2.3994092217693126,0.3138616069316864,0.8931,9.560218572616577
random,0,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,8,0.18649745688438416,0.9312,1.493614912033081,0.5712521076202393,0.2794450521469116,0.37167173624038696,2.5550091120842637,0.32333252222537995,0.8903,9.600398063659668
random,0,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,9,0.1705938437461853,0.93875,1.473266363143921,0.4683944582939148,0.28260138630867004,0.34713369607925415,2.3881070449790527,0.2991947914123535,0.8997,9.467357158660889
random,0,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,10,0.14880034668445588,0.9454,1.2888997793197632,0.46973851323127747,0.23468172550201416,0.31305572390556335,1.8792557478944905,0.3105352106809616,0.8953,9.599526405334473
