order_mode,seed,experiment_name,output_dir,model,optimizer,epochs,batch_size,max_train_examples,learning_rate,momentum,weight_decay,device,deterministic,save_embeddings,epoch,train_loss,train_accuracy,grad_norm_mean,grad_norm_std,grad_cosine_mean,grad_cosine_std,grad_variance,test_loss,test_accuracy,epoch_time_sec
fixed_random,2,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,1,0.6277560792446136,0.77575,3.308633327484131,1.6364898681640625,0.33956044912338257,0.3555375933647156,13.609555945689646,0.5115189112663269,0.8054,10.077992916107178
fixed_random,2,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,2,0.39065558595657346,0.85765,2.3960964679718018,0.8534792065620422,0.3146663010120392,0.4103885293006897,6.465430986746324,0.4271695757865906,0.8406,10.084335565567017
fixed_random,2,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,3,0.3360958328485489,0.8771,2.0507609844207764,0.6891232132911682,0.3181961178779602,0.35174766182899475,4.677890630212148,0.38389141244888303,0.8553,10.248831510543823
fixed_random,2,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,4,0.2966453586816788,0.89185,1.8328166007995605,0.5929517149925232,0.301033616065979,0.34720751643180847,3.7092272528886667,0.35501823077201844,0.8666,10.274876356124878
fixed_random,2,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,5,0.26623444211483,0.90245,1.7227178812026978,0.5397124290466309,0.2881665527820587,0.34418371319770813,3.257868079734074,0.32941472787857057,0.8772,10.632684469223022
fixed_random,2,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,6,0.23955529547929763,0.913,1.6398348808288574,0.5170844197273254,0.28513482213020325,0.3478081226348877,2.9554910345263035,0.32205493282079695,0.8817,10.665565967559814
fixed_random,2,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,7,0.21656260199546815,0.9219,1.5744681358337402,0.5226035714149475,0.28821924328804016,0.3449595272541046,2.7512041656133044,0.3258583937644958,0.8837,10.441501379013062
fixed_random,2,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,8,0.1975186156988144,0.9281,1.520019769668579,0.531998336315155,0.2892840504646301,0.3354366421699524,2.592620075716247,0.34052994742393494,0.8819,11.30111837387085
fixed_random,2,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,9,0.1806865293085575,0.9356,1.4714525938034058,0.5163852572441101,0.29530197381973267,0.34583279490470886,2.430919698824664,0.3471905436038971,0.8832,10.255828380584717
fixed_random,2,results_adamw_lr0p001,results_adamw_lr0p001,small_cnn,adamw,10,128,20000,0.001,0.9,0.0005,cuda,False,False,10,0.16628965699076653,0.94115,1.4339287281036377,0.47658082842826843,0.31757834553718567,0.33891162276268005,2.2823287438519793,0.345220579457283,0.8865,10.400034189224243
