output_dir,experiment_name,order_mode,learning_rate,epochs,max_train_examples,optimizer,model,batch_size,momentum,weight_decay,epoch,seed,seed_count,train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,test_loss_mean,test_loss_std,test_accuracy_mean,test_accuracy_std,grad_norm_mean_mean,grad_norm_mean_std,grad_norm_std_mean,grad_norm_std_std,grad_cosine_mean_mean,grad_cosine_mean_std,grad_cosine_std_mean,grad_cosine_std_std,epoch_time_sec_mean,epoch_time_sec_std
results_v3_main,results_v3_main,curriculum_easy,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,1,"0,1,2",3,0.6350754874229431,0.009102126837026468,0.7681166666666667,0.004923498078940793,1.498114333152771,0.10089318163529777,0.45926666666666666,0.017867381826482936,1.61992351214091,0.0440656633440532,1.062551220258077,0.1228017860419625,0.29894197980562837,0.02922364320016726,0.3483402729034424,0.033650383541804135,15.396452267964682,1.584196830832091
results_v3_main,results_v3_main,curriculum_easy,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,2,"0,1,2",3,0.4368830242792765,0.012095457721634723,0.8405,0.004943935679193287,1.2159641058603923,0.18416899142200568,0.5719333333333334,0.057121041073612516,1.191741903622945,0.06593840919554037,0.5719527800877889,0.006670570011736138,0.3279068370660146,0.019126044414471365,0.29702938596407574,0.008185401667496699,14.51254908243815,0.6257332083127543
results_v3_main,results_v3_main,curriculum_easy,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,3,"0,1,2",3,0.337804644926389,0.015554142420475661,0.8769833333333333,0.00426155292508892,0.9318255317687988,0.03612957688967112,0.6661666666666667,0.010469638643875623,1.0782757997512817,0.0462997274965109,0.43384023507436115,0.06699433414899643,0.27318402131398517,0.020291779335369332,0.2973995208740234,0.023344293060817756,14.453229506810507,0.7058823825329307
results_v3_main,results_v3_main,curriculum_easy,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,4,"0,1,2",3,0.28104665279388424,0.014233296184765334,0.89755,0.004507493760395006,0.843555056587855,0.11625270619964095,0.7000666666666667,0.03231614663497696,0.9582400918006897,0.03909951037701749,0.32610030968983966,0.040647711505228216,0.24574002126852668,0.02461029789795855,0.3011817435423533,0.01962025696052836,14.087958097457886,1.0449140200895577
results_v3_main,results_v3_main,curriculum_easy,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,5,"0,1,2",3,0.25752980631589883,0.018523024461464255,0.9055166666666666,0.007262288436390671,0.9700421511650085,0.1096847921076585,0.6686666666666667,0.023433807486905236,0.9966311653455099,0.014281950815513488,0.38029253482818604,0.019473602801143703,0.24980157613754264,0.02983702078085744,0.2999021311601003,0.010378963452651019,14.230103969573975,0.724241663608646
results_v3_main,results_v3_main,curriculum_easy,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,6,"0,1,2",3,0.22931330402692152,0.016098631978493875,0.9158499999999999,0.0064169696898145724,0.9085491954167684,0.0653699438647251,0.6920666666666667,0.02506917097419324,0.9551612734794617,0.043460432481850275,0.35761099060376483,0.03734752469559329,0.22461758057276404,0.01597011927139188,0.26852081219355267,0.017832944386356304,14.025457700093588,0.591440971116572
results_v3_main,results_v3_main,curriculum_easy,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,7,"0,1,2",3,0.20563643836180368,0.013854912103115727,0.9244666666666667,0.006163264827454216,0.8328548984448115,0.047516623337622056,0.7187,0.008835722947218301,0.9364221890767416,0.02581548129455184,0.3408077557881673,0.04739998401754144,0.21777671078840888,0.014699601247840617,0.26547784606615704,0.021701294970093973,14.345717191696167,1.3836195597491134
results_v3_main,results_v3_main,curriculum_easy,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,8,"0,1,2",3,0.19244373503923415,0.020262438420577858,0.9286500000000001,0.008483955445427549,0.9204461368560791,0.06160015878222576,0.7166,0.0030446674695276585,0.9746752381324768,0.038228987735932966,0.3455778857072194,0.01572332445837223,0.21817664305369053,0.021889836290282672,0.2686749100685119,0.012378199944959397,13.945251941680908,0.5315301702419869
results_v3_main,results_v3_main,curriculum_easy,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,9,"0,1,2",3,0.17948268317977586,0.010308808786472525,0.9340999999999999,0.0040447496832313684,0.8995238394737245,0.13857230726648642,0.7192,0.029474565306379045,0.9539965987205505,0.027395494380543842,0.341082086165746,0.016654044880939654,0.22303314507007596,0.016758037107850815,0.2810435891151428,0.013515517751250343,14.425241470336914,0.816264811238225
results_v3_main,results_v3_main,curriculum_easy,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,10,"0,1,2",3,0.1636790588160356,0.0074104118320015965,0.94115,0.0031372758884102253,1.0467673756122589,0.105739949621509,0.7070666666666666,0.027388744646904356,0.9511478145917257,0.030155925335469663,0.35683374603589374,0.0269373645003653,0.21562445660432175,0.011058780798078843,0.24941353996594742,0.010767954541150686,16.65738383928935,4.078148327319369
results_v3_main,results_v3_main,curriculum_hard,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,1,"0,1,2",3,0.6124925989852985,0.005338720954290512,0.7689333333333334,0.0023771481513219744,1.1783177895863852,0.04384597868634694,0.7752666666666667,0.0010503967504392714,1.299919843673706,0.04476950841126011,0.7011916438738505,0.07845615167849936,0.2695462654034297,0.04043065956152444,0.36673738559087116,0.03134889252128483,20.800537109375,11.510708901897882
results_v3_main,results_v3_main,curriculum_hard,0.05,10,20000,sgd,small_cnn,128,0.9,0.0005,2,"0,1,2",3,0.5589029855474519,0.03677187434771835,0.8035166666666665,0.013014639193359726,0.9693582955042522,0.11385029146599221,0.7958333333333334,0.016129579453083475,1.316352407137553,0.041712438396527635,1.5232333739598591,0.3170618008353091,0.29572786887486774,0.02933034039314397,0.33959628144900006,0.01933318710759879,19.96591607729594,9.731794651588519
