order_mode,epoch,class_id,class_accuracy_mean,class_accuracy_std
random,8,2,0.7876666666666666,0.09624101689681659
random,8,3,0.8856666666666667,0.031021497922139978
random,8,4,0.8016666666666667,0.05059973649470254
random,8,5,0.9646666666666667,0.020599352740640505
random,8,6,0.7639999999999999,0.07133722730804727
random,8,7,0.944,0.03439476704383961
random,8,8,0.9756666666666667,0.008504900548115405
random,8,9,0.9693333333333333,0.012013880860626745
random,9,0,0.8813333333333334,0.008082903768654776
random,9,1,0.977,0.016093476939431087
random,9,2,0.807,0.07037755323965166
random,9,3,0.9106666666666667,0.03911947511576977
random,9,4,0.8686666666666666,0.07669637105713233
random,9,5,0.9683333333333333,0.0015275252316518935
random,9,6,0.623,0.06950539547402053
random,9,7,0.9743333333333334,0.012013880860626755
random,9,8,0.9766666666666666,0.003055050463303899
random,9,9,0.952,0.01637070554374484
random,10,0,0.8383333333333334,0.05971878543082851
random,10,1,0.9856666666666666,0.0032145502536643153
random,10,2,0.8703333333333333,0.03785938897200184
random,10,3,0.86,0.0480416485978573
random,10,4,0.8516666666666666,0.033531080109852354
random,10,5,0.9706666666666667,0.014977761292440677
random,10,6,0.68,0.09374433316206372
random,10,7,0.9643333333333333,0.016743157806499147
random,10,8,0.9656666666666666,0.006658328118479382
random,10,9,0.9603333333333333,0.013576941236277578
