order_mode,seed,experiment_name,output_dir,model,optimizer,epochs,batch_size,max_train_examples,learning_rate,momentum,weight_decay,device,deterministic,save_embeddings,epoch,train_loss,train_accuracy,grad_norm_mean,grad_norm_std,grad_cosine_mean,grad_cosine_std,grad_variance,test_loss,test_accuracy,epoch_time_sec
curriculum_hard,1,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,1,1.1089613006572356,0.79315,2.558454751968384,2.453763484954834,0.2788735628128052,0.37258580327033997,12.555979807959519,1.5890493383407593,0.7763,7.321422100067139
curriculum_hard,1,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,2,1.1008606168530475,0.81375,2.334557056427002,1.942671298980713,0.3540351986885071,0.3316906690597534,9.2220249830573,1.6958474935531616,0.7818,7.212124347686768
curriculum_hard,1,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,3,0.9362728018209163,0.82935,2.1020474433898926,1.7935879230499268,0.3065933883190155,0.3360001742839813,7.634541466551919,1.5981697059631348,0.7856,7.212754964828491
curriculum_hard,1,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,4,0.8536084087526077,0.83205,2.0474648475646973,1.706318974494934,0.29709479212760925,0.3438336253166199,7.1029910510004415,1.5933869792938233,0.7855,7.220363616943359
curriculum_hard,1,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,5,0.8114732577481045,0.83705,1.9693995714187622,1.647415041923523,0.29913052916526794,0.34028878808021545,6.592044937449266,1.5595174976348878,0.7871,7.24753999710083
curriculum_hard,1,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,6,0.8098209813070011,0.83965,1.980007529258728,1.6433579921722412,0.3270161747932434,0.37274840474128723,6.6206323855021685,1.5656859205245972,0.7873,7.260167121887207
curriculum_hard,1,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,7,0.906660367849177,0.83375,2.2254908084869385,1.7219622135162354,0.3466506600379944,0.4015824794769287,7.917356873029587,1.7230689306259155,0.7898,8.28151559829712
curriculum_hard,1,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,8,0.924558271218833,0.8336,2.204925060272217,1.68280029296875,0.35409268736839294,0.4076290726661682,7.692980198257302,1.6165848550796509,0.7892,8.219531059265137
curriculum_hard,1,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,9,0.8774807696898671,0.83925,2.071784496307373,1.6825833320617676,0.31570979952812195,0.385134220123291,7.122973080529262,1.5921731773376464,0.7901,8.069811344146729
curriculum_hard,1,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,10,0.8225671642210902,0.84335,2.0016286373138428,1.5484886169433594,0.307902067899704,0.40780773758888245,6.404015425338436,1.6208413898468017,0.7901,7.976711273193359
