order_mode,seed,experiment_name,output_dir,model,optimizer,epochs,batch_size,max_train_examples,learning_rate,momentum,weight_decay,device,deterministic,save_embeddings,epoch,train_loss,train_accuracy,grad_norm_mean,grad_norm_std,grad_cosine_mean,grad_cosine_std,grad_variance,test_loss,test_accuracy,epoch_time_sec
curriculum_hard,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,1,1.0798671447730768,0.7879,2.703293561935425,2.3472914695739746,0.34022393822669983,0.4124763309955597,12.808159751497511,1.5526357536315918,0.7762,7.973861932754517
curriculum_hard,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,2,1.0567216268252464,0.8146,2.3376989364624023,1.873986840248108,0.36832287907600403,0.3525777757167816,8.974978689324187,1.5672128660202027,0.7875,7.975801467895508
curriculum_hard,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,3,0.9429909992964007,0.8266,2.155606985092163,1.7675946950912476,0.34097981452941895,0.36633366346359253,7.7700898349429295,1.58333012676239,0.7873,7.607088804244995
curriculum_hard,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,4,0.8942858897663828,0.8328,2.082812547683716,1.7217813730239868,0.32404035329818726,0.35053548216819763,7.301999386922861,1.5794748664855958,0.7891,7.257014274597168
curriculum_hard,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,5,0.8662008140954662,0.83695,2.062592029571533,1.668589472770691,0.3449450731277466,0.3735164403915405,7.037984956420292,1.5637032878875732,0.7898,7.30933690071106
curriculum_hard,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,6,0.9136178537843258,0.83285,2.2384486198425293,1.698914885520935,0.34961456060409546,0.4005693793296814,7.896394515912509,1.761017619895935,0.7888,7.207823276519775
curriculum_hard,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,7,0.9064860233312018,0.8336,2.121906042098999,1.7096989154815674,0.32892048358917236,0.38944128155708313,7.425027781512039,1.6008234449386596,0.7908,7.253755331039429
curriculum_hard,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,8,0.8438855633671745,0.84185,2.0473990440368652,1.6009716987609863,0.30790531635284424,0.4103339612483978,6.754582458590409,1.5994768310546874,0.79,7.2420995235443115
curriculum_hard,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,9,0.8207623898695223,0.8423,1.9677537679672241,1.5458183288574219,0.3043455183506012,0.39792993664741516,6.2613255711164815,1.5874553800582887,0.7905,7.22198224067688
curriculum_hard,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,10,0.8006207065466319,0.84355,1.95908522605896,1.5299535989761353,0.3055219352245331,0.4028199315071106,6.178526092751633,1.5873338222503661,0.7908,7.233082056045532
