order_mode,seed,experiment_name,output_dir,model,optimizer,epochs,batch_size,max_train_examples,learning_rate,momentum,weight_decay,device,deterministic,save_embeddings,epoch,train_loss,train_accuracy,grad_norm_mean,grad_norm_std,grad_cosine_mean,grad_cosine_std,grad_variance,test_loss,test_accuracy,epoch_time_sec
label_block_random,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,1,124.84329370643934,0.68375,9.03797435760498,12.096290588378906,0.7767532467842102,0.2817496061325073,224.13345599293842,782.78348203125,0.2903,7.229186773300171
label_block_random,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,2,419.2173536552429,0.44195,15.087052345275879,10.772871971130371,0.9003354907035828,0.21243882179260254,336.7414463382201,746.858312890625,0.3879,7.146410226821899
label_block_random,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,3,425.3435581741333,0.4685,14.232723236083984,10.595525741577148,0.8849884867668152,0.24464672803878784,311.25473048510435,413.17791469726563,0.4832,7.116229772567749
label_block_random,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,4,276.3994377044678,0.58095,11.131993293762207,9.839445114135742,0.8816821575164795,0.2128404825925827,214.6458334075814,327.88348955078123,0.5338,7.17200779914856
label_block_random,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,5,145.3871879699707,0.7,8.083675384521484,7.552792072296143,0.8396192193031311,0.2636711001396179,118.49128188297277,334.2340871826172,0.5432,7.206970691680908
label_block_random,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,6,184.51921276903153,0.72475,7.1384711265563965,9.09052562713623,0.8048298358917236,0.26066750288009644,129.28843745954077,392.83381201171875,0.5366,7.1617431640625
label_block_random,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,7,205.71006973133086,0.66195,8.51356029510498,7.531881809234619,0.8687719106674194,0.24046866595745087,124.08687457460482,281.2846100952148,0.5541,7.196844816207886
label_block_random,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,8,238.44222281188965,0.6381,10.016515731811523,9.548980712890625,0.8806955814361572,0.22660106420516968,190.60432421953806,366.20517183837893,0.5518,7.185006618499756
label_block_random,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,9,289.13694511795046,0.622,10.438016891479492,9.736736297607422,0.8861687779426575,0.21463224291801453,200.05553733188182,341.32903168945313,0.5542,7.176895618438721
label_block_random,2,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,10,235.4644991607666,0.65175,9.389046669006348,8.530354499816895,0.8892507553100586,0.2424759417772293,158.53618040163403,565.628116796875,0.4528,7.181183576583862
