order_mode,seed,experiment_name,output_dir,model,optimizer,epochs,batch_size,max_train_examples,learning_rate,momentum,weight_decay,device,deterministic,save_embeddings,epoch,train_loss,train_accuracy,grad_norm_mean,grad_norm_std,grad_cosine_mean,grad_cosine_std,grad_variance,test_loss,test_accuracy,epoch_time_sec
label_sorted,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,1,165.08467275287518,0.6351,9.992843627929688,12.213769912719727,0.7994963526725769,0.2898143529891968,245.1434513383227,617.6982958984376,0.2515,7.309422492980957
label_sorted,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,2,429.2908466407776,0.4374,14.99483585357666,11.2160005569458,0.9086387157440186,0.18605399131774902,347.8548304248852,787.3584458496093,0.3904,7.221855401992798
label_sorted,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,3,479.3104323364258,0.4269,15.286240577697754,10.50164794921875,0.9143428802490234,0.19502978026866913,342.5161068833495,647.305835546875,0.4383,7.203527927398682
label_sorted,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,4,337.4173808044434,0.5274,12.265738487243652,9.472801208496094,0.9013894200325012,0.20589055120944977,239.48443423594244,578.2997357177734,0.4746,7.205096244812012
label_sorted,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,5,269.57648414001466,0.60345,10.274147987365723,9.018488883972168,0.8866330981254578,0.2021622359752655,186.6476816342863,566.616273461914,0.5044,7.241143703460693
label_sorted,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,6,269.0352880355835,0.6079,10.216050148010254,8.965255737304688,0.8744530081748962,0.2111348807811737,184.58453789955277,517.486773852539,0.5195,7.1980366706848145
label_sorted,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,7,246.6992782333374,0.62285,9.801453590393066,8.627140045166016,0.8696791529655457,0.21395643055438995,170.39007760269848,498.1847754638672,0.5263,7.251708745956421
label_sorted,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,8,233.85257885131836,0.6319,9.554120063781738,8.43269157409668,0.863950788974762,0.21886275708675385,162.30696482181972,481.586504296875,0.5288,7.2070677280426025
label_sorted,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,9,221.63659560394288,0.63965,9.347073554992676,8.27115249633789,0.8629096150398254,0.21937477588653564,155.70923346195116,469.7233251708984,0.5301,7.226884841918945
label_sorted,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,10,213.9895759246826,0.64395,9.232385635375977,8.174453735351562,0.8637738823890686,0.2179884910583496,151.9970700718268,464.8683680664063,0.5293,7.221901178359985
