order_mode,seed,experiment_name,output_dir,model,optimizer,epochs,batch_size,max_train_examples,learning_rate,momentum,weight_decay,device,deterministic,save_embeddings,epoch,train_loss,train_accuracy,grad_norm_mean,grad_norm_std,grad_cosine_mean,grad_cosine_std,grad_variance,test_loss,test_accuracy,epoch_time_sec
label_block_random,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,1,146.52313892931573,0.6774,9.0441255569458,12.441475868225098,0.6818399429321289,0.37212806940078735,233.29296523198872,715.8496348632813,0.2099,7.284948348999023
label_block_random,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,2,389.1557850831032,0.45945,14.826936721801758,11.954527854919434,0.8725990056991577,0.23382380604743958,357.9907285617149,581.6150849609375,0.3917,7.1932690143585205
label_block_random,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,3,284.06667085056307,0.6127,10.373003005981445,9.746537208557129,0.874032735824585,0.2493032068014145,195.9099905861137,528.5432744628906,0.4582,7.219932794570923
label_block_random,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,4,336.45455503463745,0.60485,10.9303560256958,10.818181037902832,0.8401692509651184,0.27352216839790344,230.61589946913605,421.50362189941404,0.4904,7.206947326660156
label_block_random,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,5,436.2542730979919,0.53025,12.780476570129395,11.30611801147461,0.8725164532661438,0.23917846381664276,287.65977916862033,368.81445415039065,0.4969,7.206009387969971
label_block_random,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,6,175.80030104598998,0.66015,8.778152465820312,7.957347869873047,0.8777235746383667,0.23067553341388702,136.85305457959296,266.97087482910155,0.6049,7.195098638534546
label_block_random,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,7,216.9877042388916,0.59815,10.454883575439453,8.641410827636719,0.8767064809799194,0.2344816029071808,183.20810249115328,206.1724889404297,0.6069,7.266916036605835
label_block_random,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,8,152.08149672698974,0.6952,7.921828269958496,7.883981704711914,0.8374587893486023,0.26894611120224,122.84427060917442,265.91419338378904,0.6137,7.114679574966431
label_block_random,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,9,161.66623896255493,0.6931,8.331328392028809,8.506580352783203,0.838188886642456,0.27488526701927185,139.45058414760942,363.4350311035156,0.5404,7.225869178771973
label_block_random,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,10,139.69353451285363,0.7255,7.194185256958008,7.901621341705322,0.8247160911560059,0.2755777835845947,111.47840558924317,338.7829253173828,0.6482,7.188089847564697
