order_mode,seed,experiment_name,output_dir,model,optimizer,epochs,batch_size,max_train_examples,learning_rate,momentum,weight_decay,device,deterministic,save_embeddings,epoch,train_loss,train_accuracy,grad_norm_mean,grad_norm_std,grad_cosine_mean,grad_cosine_std,grad_variance,test_loss,test_accuracy,epoch_time_sec
curriculum_easy,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,1,1.0285020721435547,0.7869,2.496652364730835,1.6112092733383179,0.30633610486984253,0.3744489848613739,8.816715072794054,3.453997177314758,0.4205,7.319000005722046
curriculum_easy,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,2,0.8704879591941833,0.81215,2.1269519329071045,1.1814583539962769,0.3320067524909973,0.35660991072654724,5.912173361673723,3.4457451246261597,0.4551,7.274883270263672
curriculum_easy,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,3,1.0027691843032838,0.81415,2.1522257328033447,1.179650902748108,0.37245434522628784,0.3341251313686371,6.021440815898273,2.9315751832962036,0.5183,7.214532136917114
curriculum_easy,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,4,0.8782825284481048,0.8241,2.055392026901245,1.242409586906433,0.3548499047756195,0.3310992121696472,5.765550015035462,2.6618205911636355,0.5371,7.204091310501099
curriculum_easy,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,5,0.7752715992450714,0.83085,1.9563500881195068,1.0752582550048828,0.3394854962825775,0.29780977964401245,4.9822607360923215,2.3989814350128174,0.564,7.2733237743377686
curriculum_easy,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,6,0.7105675796031952,0.8388,1.9559674263000488,1.1096962690353394,0.3383100628852844,0.29890677332878113,5.0563334228409795,2.2882271461486816,0.5738,7.202038526535034
curriculum_easy,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,7,0.6784446174621582,0.8383,1.868787407875061,1.0559841394424438,0.3169659674167633,0.30235081911087036,4.6060503021023464,2.5313964838027956,0.5649,7.1914381980896
curriculum_easy,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,8,0.7748831036567688,0.8329,2.114884376525879,1.1846421957015991,0.3635372817516327,0.3491436243057251,5.874896105427985,2.3003849848747255,0.5727,7.233174562454224
curriculum_easy,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,9,0.6638855241775513,0.84245,1.85487961769104,0.9431546926498413,0.3382730185985565,0.3316625952720642,4.328081015001577,2.023916795539856,0.5996,7.218744516372681
curriculum_easy,0,results_logistic_comparison,results_logistic_comparison,logistic_regression,sgd,10,128,20000,0.05,0.9,0.0005,cuda,False,False,10,0.6528631335258483,0.842,1.8867905139923096,0.9949409365653992,0.34593164920806885,0.33292916417121887,4.548937016646709,2.1977820380210877,0.5871,7.195894718170166
