output_dir,experiment_name,order_mode,learning_rate,epochs,max_train_examples,optimizer,model,batch_size,momentum,weight_decay,epoch,seed,seed_count,train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,test_loss_mean,test_loss_std,test_accuracy_mean,test_accuracy_std,grad_norm_mean_mean,grad_norm_mean_std,grad_norm_std_mean,grad_norm_std_std,grad_cosine_mean_mean,grad_cosine_mean_std,grad_cosine_std_mean,grad_cosine_std_std,epoch_time_sec_mean,epoch_time_sec_std
results_v3_lr0p001,results_v3_lr0p001,curriculum_hard,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,1,"0,1,2",3,1.7541126228849093,0.16665976270446425,0.40585,0.06179273824649625,2.0150158732096357,0.11797709790402021,0.3551333333333333,0.061007895663867405,1.526410977045695,0.18620395989717103,0.38518014550209045,0.0470457914605673,0.7009538610776266,0.06987412631215714,0.15714210271835324,0.044934002080513916,10.864218473434448,0.5311112134603309
results_v3_lr0p001,results_v3_lr0p001,curriculum_hard,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,2,"0,1,2",3,0.9399162832379341,0.050042135994585166,0.6933666666666666,0.012246666213028511,1.2413088787078859,0.07109740678128657,0.5462333333333333,0.016003228840872453,2.57401434580485,0.5700136154909226,2.4476188818613687,1.2706609272485687,0.4267037908236186,0.012942207362956227,0.3526878257592519,0.013686615854158268,10.970620075861612,0.5797322123345001
results_v3_lr0p001,results_v3_lr0p001,curriculum_hard,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,3,"0,1,2",3,0.7800743523826202,0.019327919972789355,0.7384666666666666,0.004583212119609269,1.0121325093905131,0.06599028774097022,0.6298666666666667,0.010356318522203336,2.857845942179362,0.41514004495274237,3.578627268473307,0.7893093333836906,0.3851532240708669,0.024128243803510065,0.3660397132237752,0.005888705463316664,10.909197330474854,0.7173606599919299
results_v3_lr0p001,results_v3_lr0p001,curriculum_hard,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,4,"0,1,2",3,0.6857161540582776,0.02843854864407423,0.7625000000000001,0.0049517673612559585,0.8945688518206278,0.07253842396177104,0.6773000000000001,0.018196428220944916,2.750048875808716,0.28002234160028505,2.986003319422404,0.4687969213209844,0.3727973898251851,0.020696455520921156,0.3600137233734131,0.008792013262275664,10.951126098632812,0.9429651126436125
results_v3_lr0p001,results_v3_lr0p001,curriculum_hard,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,5,"0,1,2",3,0.6308144772335886,0.031950106557374756,0.7806500000000001,0.0068412352685753965,0.8124802110036214,0.07296247825985722,0.7099333333333333,0.021382313563628543,2.6692455609639487,0.20668065515628203,2.5962690512339273,0.33570032907072145,0.3664805293083191,0.010434980883733,0.3606608211994171,0.002574989853911169,10.804712136586508,0.747258721414495
results_v3_lr0p001,results_v3_lr0p001,curriculum_hard,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,6,"0,1,2",3,0.5913062999752661,0.03376634530404711,0.7937333333333333,0.007854351235674024,0.7586077427228292,0.06590003458966173,0.7317333333333332,0.019461843009677484,2.594449599583944,0.16174782615365244,2.2834584712982178,0.2598549221880749,0.35176270206769306,0.005407213514956437,0.36949140826861065,0.0030602949359975914,10.775346120198568,0.6455172627880222
results_v3_lr0p001,results_v3_lr0p001,curriculum_hard,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,7,"0,1,2",3,0.5601628339534005,0.03447617527634759,0.8040333333333334,0.008199441037859462,0.7162866415023803,0.05872170232212535,0.7481666666666666,0.018881031045293394,2.5416839122772217,0.13964381649583488,2.0906560023625693,0.23202475833703412,0.33540529012680054,0.00509528743656706,0.3773837685585022,0.003030783409020914,11.01296861966451,0.7340548613541515
results_v3_lr0p001,results_v3_lr0p001,curriculum_hard,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,8,"0,1,2",3,0.5339139481402934,0.03320013436847182,0.8131166666666667,0.008764178987979014,0.6858224405606587,0.05095596701960642,0.7601666666666667,0.019169072312799466,2.488902966181437,0.11275658021668765,1.9341638088226318,0.1825755296995933,0.3206896483898163,0.0036096463172900486,0.3818773627281189,0.0022911051019432072,10.930992285410563,0.6145404515497522
results_v3_lr0p001,results_v3_lr0p001,curriculum_hard,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,9,"0,1,2",3,0.5117576315904656,0.03151353952606654,0.82025,0.009625876583459828,0.6631428194999694,0.04744347641386981,0.7689333333333334,0.019016133501144082,2.456223805745443,0.09790561139953802,1.8318998018900554,0.1465935461490749,0.31036612391471863,0.0061550637612608795,0.38437403241793305,0.0053682773221718815,10.88979466756185,0.6878352103581166
results_v3_lr0p001,results_v3_lr0p001,curriculum_hard,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,10,"0,1,2",3,0.4929243045767149,0.029368810318640883,0.8274,0.009661650997629747,0.641767777188619,0.042146356546358996,0.7772333333333333,0.017378243102607757,2.4319634437561035,0.08449875835010937,1.7704407771428425,0.12202905002097017,0.2989782889684041,0.005766377177222693,0.38617242376009625,0.00927277949732546,11.124214967091879,0.5638144995522089
results_v3_lr0p001,results_v3_lr0p001,fixed_random,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,1,"0,1,2",3,1.8057100207646688,0.13094418675132405,0.47741666666666666,0.05572657205798087,1.0549721813201904,0.11648491579526933,0.6568999999999999,0.012370529495539002,1.3863119681676228,0.2516039664063459,0.5015615224838257,0.12486361028368528,0.5269311666488647,0.057963443219583514,0.1976303160190582,0.054504455536790085,10.462839603424072,1.1599922595375387
results_v3_lr0p001,results_v3_lr0p001,fixed_random,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,2,"0,1,2",3,0.8295597507158915,0.03420011281300331,0.7149333333333333,0.007359404414307812,0.726762533346812,0.013044741542002717,0.7376,0.002971531591620702,2.61406143506368,0.4493879583817396,0.7323456605275472,0.12510244911884305,0.2400322506825129,0.06940299180273411,0.30901114145914715,0.03996477742273395,10.67003083229065,0.9582867111569823
results_v3_lr0p001,results_v3_lr0p001,fixed_random,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,3,"0,1,2",3,0.665041547314326,0.019801385365298137,0.7629999999999999,0.0036252586114648325,0.642725552558899,0.01631839255086319,0.7659333333333334,0.0009504384952922231,3.2341325283050537,0.5031416640086308,0.959293802579244,0.1636547456374644,0.2612060060103734,0.07855991980286609,0.3391281267007192,0.038388168571708854,9.944280306498209,0.46284412928698193
results_v3_lr0p001,results_v3_lr0p001,fixed_random,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,4,"0,1,2",3,0.5992907464822134,0.028243807200315434,0.7858833333333334,0.007346824710943757,0.5935261227289835,0.021698376069642544,0.7850999999999999,0.004912229636326072,3.4712230364481607,0.5769456698887693,1.0356731216112773,0.21345790592246658,0.27688292662302655,0.06630819960482333,0.3482362727324168,0.03865230269373721,9.95412540435791,0.37557323315480673
results_v3_lr0p001,results_v3_lr0p001,fixed_random,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,5,"0,1,2",3,0.5569854634920756,0.03011956354746422,0.8011500000000001,0.00900041665702204,0.5568702820460002,0.023739503460917872,0.7987333333333333,0.007266590213665076,3.5399715105692544,0.5648323264713899,1.0512577096621196,0.20859117355888424,0.2746705760558446,0.06439025785667482,0.3523869812488556,0.03295302061608703,9.856766859690348,0.5196240441123354
results_v3_lr0p001,results_v3_lr0p001,fixed_random,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,6,"0,1,2",3,0.5250836473464966,0.02871408766766994,0.8130333333333333,0.008567136822377301,0.5288907436688741,0.02364390755624439,0.8098333333333333,0.009508592605287807,3.538132349650065,0.5135326935068838,1.0452593366305034,0.1851139317936547,0.2658683558305104,0.0645372752059905,0.35523181160291034,0.02599449792213845,9.910093148549398,0.4938679148990031
results_v3_lr0p001,results_v3_lr0p001,fixed_random,0.001,10,20000,sgd,small_cnn,128,0.9,0.0005,7,"0,1,2",3,0.49921475865046183,0.026463779077874106,0.8225833333333333,0.007729866320534514,0.5056156938711802,0.022026733509371104,0.8189333333333333,0.00872028287002971,3.5314221382141113,0.4628663262869272,1.03970863421758,0.14848224921267514,0.25745615363121027,0.06661052938909949,0.3590101997057597,0.023087228962909274,10.002309719721476,0.4692563956987152
