output_dir,experiment_name,order_mode,learning_rate,epochs,max_train_examples,optimizer,model,batch_size,momentum,weight_decay,epoch,seed,seed_count,train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,test_loss_mean,test_loss_std,test_accuracy_mean,test_accuracy_std,grad_norm_mean_mean,grad_norm_mean_std,grad_norm_std_mean,grad_norm_std_std,grad_cosine_mean_mean,grad_cosine_mean_std,grad_cosine_std_mean,grad_cosine_std_std,epoch_time_sec_mean,epoch_time_sec_std
results_logistic_comparison,results_logistic_comparison,curriculum_easy,0.05,10,20000,sgd,logistic_regression,128,0.9,0.0005,1,"0,1,2",3,1.145390347035726,0.10983058108062324,0.7804166666666666,0.006177040823350145,3.2092914974530538,0.23489091617839103,0.4301,0.009753460924205296,2.4820730686187744,0.06740854063962064,1.6264830430348713,0.02897967309177859,0.32777678966522217,0.028259939045658156,0.3916140596071879,0.01556040382965155,7.272222280502319,0.04859461662454076
results_logistic_comparison,results_logistic_comparison,curriculum_easy,0.05,10,20000,sgd,logistic_regression,128,0.9,0.0005,2,"0,1,2",3,0.8861872370402019,0.023255701546488424,0.8118833333333333,0.00027537852736432935,3.144821403789521,0.3568318591277979,0.4726333333333333,0.019989080352365726,2.1304500897725425,0.03193249985239802,1.1631019512812297,0.021265069041394684,0.33309826254844666,0.007997529885522185,0.36275969942410785,0.010512245960900472,7.217046022415161,0.05208564042976284
results_logistic_comparison,results_logistic_comparison,curriculum_easy,0.05,10,20000,sgd,logistic_regression,128,0.9,0.0005,3,"0,1,2",3,0.9381170299927394,0.056675898428220274,0.8173333333333334,0.0027569608871605396,2.931261905256907,0.07173746195396896,0.5191333333333333,0.0016196707484342069,2.144686698913574,0.014494947376767927,1.2279852231343586,0.042108548407365574,0.353762149810791,0.016860666035236074,0.3503951330979665,0.01473138429304028,7.1965062618255615,0.01864243261721777
results_logistic_comparison,results_logistic_comparison,curriculum_easy,0.05,10,20000,sgd,logistic_regression,128,0.9,0.0005,4,"0,1,2",3,0.8667762376308441,0.018486813205445186,0.8252,0.0021702534414210542,2.422625511900584,0.210957833560375,0.5519333333333334,0.013562571044360757,2.007393757502238,0.04350885578543594,1.1385491291681926,0.09519025157168871,0.34442681074142456,0.009076597812282629,0.34713293115297955,0.01445346650217321,7.215957800547282,0.029406625866740633
results_logistic_comparison,results_logistic_comparison,curriculum_easy,0.05,10,20000,sgd,logistic_regression,128,0.9,0.0005,5,"0,1,2",3,0.7735905634880066,0.016899564274791137,0.83255,0.0017797471730558205,2.3171243770599363,0.14098453724581342,0.5621999999999999,0.012696062381699279,1.9537297089894612,0.030478676563617316,1.0837812026341755,0.04317008909397597,0.3312484920024872,0.014116836031043838,0.3262176314989726,0.025605084166383886,7.220039447148641,0.04674589097930005
results_logistic_comparison,results_logistic_comparison,curriculum_easy,0.05,10,20000,sgd,logistic_regression,128,0.9,0.0005,6,"0,1,2",3,0.7274618179003397,0.02688582865508776,0.8368333333333333,0.0023028967265888143,2.316022384262085,0.11827311635732954,0.5698,0.005838664230798019,1.9351338942845662,0.05672750524944508,1.1028135617574055,0.029064154392564958,0.33504578471183777,0.021466160006581168,0.31605614225069684,0.01632281122424159,7.23312783241272,0.026960762821120143
results_logistic_comparison,results_logistic_comparison,curriculum_easy,0.05,10,20000,sgd,logistic_regression,128,0.9,0.0005,7,"0,1,2",3,0.7282053422292073,0.04634445224587854,0.83555,0.002397394418947431,2.4436819894154866,0.18071215821898054,0.5642666666666667,0.011463129299337637,1.9257022142410278,0.05779833769080707,1.0738619168599446,0.10440422540842342,0.33571186661720276,0.016244091350452072,0.31957132617632544,0.015797841449873527,7.196905453999837,0.004834587593878154
results_logistic_comparison,results_logistic_comparison,curriculum_easy,0.05,10,20000,sgd,logistic_regression,128,0.9,0.0005,8,"0,1,2",3,0.7318463351408641,0.037889349121606374,0.8371,0.003640398329853504,2.2059548468589782,0.126625697839184,0.5802333333333333,0.00798268960522294,1.9466722806294758,0.14662728678869855,1.0669049819310505,0.11897267132748161,0.33749650915463764,0.02263856203297723,0.3402371406555176,0.009663391277290267,7.228103478749593,0.045249816921589456
results_logistic_comparison,results_logistic_comparison,curriculum_easy,0.05,10,20000,sgd,logistic_regression,128,0.9,0.0005,9,"0,1,2",3,0.6525726350784301,0.04099896769502059,0.8431833333333333,0.0022898325994127004,2.1473795866012573,0.14143562789831443,0.5885666666666667,0.009570963030611604,1.8416227499643962,0.049778676809940685,1.0026301741600037,0.0907105881395876,0.3208228548367818,0.02455032782168962,0.3387719392776489,0.010810757624151368,7.2113090356191,0.015479183230022637
results_logistic_comparison,results_logistic_comparison,curriculum_easy,0.05,10,20000,sgd,logistic_regression,128,0.9,0.0005,10,"0,1,2",3,0.671380746046702,0.016575160116890763,0.8408666666666665,0.0011250925887824985,2.40102706562678,0.1975943695366979,0.5841333333333333,0.007597587336341257,1.9515242179234822,0.07399083665544727,1.0834261377652485,0.09886002291985338,0.357906311750412,0.011310291787164969,0.3293291827042897,0.004210577326752739,7.219277858734131,0.020573072824880603
results_logistic_comparison,results_logistic_comparison,curriculum_hard,0.05,10,20000,sgd,logistic_regression,128,0.9,0.0005,1,"0,1,2",3,1.0715843493708865,0.04213344072585478,0.7892666666666667,0.003411866546823545,1.5944292580922443,0.044726795679622254,0.7750666666666667,0.0020502032419575694,2.65290896097819,0.08186066200317234,2.3413798809051514,0.11545296436231876,0.3161785900592804,0.03275410596881119,0.39523929357528687,0.020489436837991735,7.519991636276245,0.39408538727640446
