order_mode,seed,experiment_name,output_dir,model,optimizer,epochs,batch_size,max_train_examples,learning_rate,momentum,weight_decay,device,deterministic,save_embeddings,epoch,train_loss,train_accuracy,grad_norm_mean,grad_norm_std,grad_cosine_mean,grad_cosine_std,grad_variance,test_loss,test_accuracy,epoch_time_sec
label_sorted,1,results_v3_lr0p01,results_v3_lr0p01,small_cnn,sgd,10,128,20000,0.01,0.9,0.0005,cuda,False,False,1,2.227689780486362,0.5684,5.015750408172607,11.593097686767578,0.7700510025024414,0.4151450991630554,158.41877475179817,39.04957743225098,0.1,10.323139429092407
label_sorted,1,results_v3_lr0p01,results_v3_lr0p01,small_cnn,sgd,10,128,20000,0.01,0.9,0.0005,cuda,False,False,2,2.8634584593684647,0.29995,3.968629837036133,13.235336303710938,0.832366943359375,0.3731894791126251,189.7477766761898,2.45602128944397,0.1,10.264317035675049
label_sorted,1,results_v3_lr0p01,results_v3_lr0p01,small_cnn,sgd,10,128,20000,0.01,0.9,0.0005,cuda,False,False,3,2.6733134281549313,0.3558,4.347543716430664,15.513141632080078,0.8067679405212402,0.37367862462997437,258.22395614653783,2.5796804328918457,0.1,10.305022716522217
label_sorted,1,results_v3_lr0p01,results_v3_lr0p01,small_cnn,sgd,10,128,20000,0.01,0.9,0.0005,cuda,False,False,4,2.739664973831177,0.0,0.9982566237449646,0.09241656959056854,0.9456419944763184,0.18695546686649323,0.9977219180502878,2.396314560317993,0.1,10.33127474784851
label_sorted,1,results_v3_lr0p01,results_v3_lr0p01,small_cnn,sgd,10,128,20000,0.01,0.9,0.0005,cuda,False,False,5,2.6720081470489503,0.0,0.9780035614967346,0.05758189782500267,0.9477856159210205,0.1894904375076294,0.9590212608625199,2.378861483001709,0.1,10.181479215621948
label_sorted,1,results_v3_lr0p01,results_v3_lr0p01,small_cnn,sgd,10,128,20000,0.01,0.9,0.0005,cuda,False,False,6,2.663513665771484,0.0,0.9762986302375793,0.05784769356250763,0.9476843476295471,0.19003015756607056,0.9560585336052305,2.3732205337524412,0.1,10.210417747497559
label_sorted,1,results_v3_lr0p01,results_v3_lr0p01,small_cnn,sgd,10,128,20000,0.01,0.9,0.0005,cuda,False,False,7,2.610217024696432,0.13875,2.2226104736328125,3.374671459197998,0.9001777768135071,0.3029058873653412,16.17257438065036,9.979362608337402,0.1,10.374794483184814
label_sorted,1,results_v3_lr0p01,results_v3_lr0p01,small_cnn,sgd,10,128,20000,0.01,0.9,0.0005,cuda,False,False,8,21.298380205268323,0.72815,60.79132080078125,268.0632629394531,0.501934826374054,0.45274651050567627,75091.94796413615,27.76368079223633,0.1,10.108276844024658
label_sorted,1,results_v3_lr0p01,results_v3_lr0p01,small_cnn,sgd,10,128,20000,0.01,0.9,0.0005,cuda,False,False,9,2.6641524891262875,0.09265,2.8814477920532227,16.44818687438965,0.916485071182251,0.25288110971450806,276.9139469540691,2.390406365585327,0.1,10.244314670562744
label_sorted,1,results_v3_lr0p01,results_v3_lr0p01,small_cnn,sgd,10,128,20000,0.01,0.9,0.0005,cuda,False,False,10,2.6805080657958986,0.0,0.974571168422699,0.05752963945269585,0.9477826952934265,0.190097376704216,0.95251767442088,2.3756125804901123,0.1,10.372796297073364
